amfi_code,date,nav
100030,2024-04-13,192.1065
100030,2024-04-14,192.2721
100030,2024-04-15,192.6878
100030,2024-04-16,192.8768
100030,2024-04-17,192.4612
100030,2024-04-18,192.726
100030,2024-04-19,192.7647
100030,2024-04-20,193.0425
100030,2024-04-21,193.3013
100030,2024-04-22,193.3396
100030,2024-04-23,193.3007
100030,2024-04-24,192.9901
100030,2024-04-25,193.0505
100030,2024-04-26,193.3576
100030,2024-04-27,193.2108
100030,2024-04-28,193.6314
100030,2024-04-29,193.4155
100030,2024-04-30,193.4723
100030,2024-05-01,193.2291
100030,2024-05-02,193.3361
100030,2024-05-03,193.0099
100030,2024-05-04,193.063
100030,2024-05-05,192.9354
100030,2024-05-06,192.3899
100030,2024-05-07,192.5441
100030,2024-05-08,192.8541
100030,2024-05-09,192.9441
100030,2024-05-10,193.1787
100030,2024-05-11,193.4782
100030,2024-05-12,193.6379
100030,2024-05-13,193.6371
100030,2024-05-14,193.6263
100030,2024-05-15,193.2483
100030,2024-05-16,193.1905
100030,2024-05-17,193.1587
100030,2024-05-18,193.3404
100030,2024-05-19,193.2615
100030,2024-05-20,193.6226
100030,2024-05-21,193.3683
100030,2024-05-22,193.4077
100030,2024-05-23,193.3943
100030,2024-05-24,193.3692
100030,2024-05-25,193.454
100030,2024-05-26,193.4418
100030,2024-05-27,193.5827
100030,2024-05-28,193.4718
100030,2024-05-29,193.5856
100030,2024-05-30,193.7166
100030,2024-05-31,193.8103
100030,2024-06-01,193.9744
100030,2024-06-02,193.5598
100030,2024-06-03,193.861
100030,2024-06-04,193.7485
100030,2024-06-05,193.4492
100030,2024-06-06,193.5684
100030,2024-06-07,193.596
100030,2024-06-08,193.641
100030,2024-06-09,193.6339
100030,2024-06-10,193.3954
100030,2024-06-11,193.3594
100030,2024-06-12,193.4005
100030,2024-06-13,193.4061
100030,2024-06-14,193.1112
100030,2024-06-15,193.2742
100030,2024-06-16,192.9714
100030,2024-06-17,192.8468
100030,2024-06-18,193.0558
100030,2024-06-19,193.1368
100030,2024-06-20,193.3039
100030,2024-06-21,192.8339
100030,2024-06-22,192.4972
100030,2024-06-23,192.5181
100030,2024-06-24,192.4986
100030,2024-06-25,192.4531
100030,2024-06-26,192.6791
100030,2024-06-27,193.0586
100030,2024-06-28,193.1165
100030,2024-06-29,192.9801
100030,2024-06-30,193.1028
100030,2024-07-01,192.8447
100030,2024-07-02,192.984
100030,2024-07-03,193.021
100030,2024-07-04,193.2661
100030,2024-07-05,193.2442
100030,2024-07-06,193.2224
100030,2024-07-07,193.2385
100030,2024-07-08,193.4952
100030,2024-07-09,193.6077
100030,2024-07-10,193.5407
100030,2024-07-11,193.4332
100030,2024-07-12,193.425
100030,2024-07-13,193.4216
100030,2024-07-14,193.4118
100030,2024-07-15,193.3711
100030,2024-07-16,193.2779
100030,2024-07-17,193.2778
100030,2024-07-18,193.1042
100030,2024-07-19,193.2155
100030,2024-07-20,193.1542
100030,2024-07-21,193.5997
100030,2024-07-22,193.7363
100030,2024-07-23,193.8587
100030,2024-07-24,194.1289
100030,2024-07-25,194.3677
100030,2024-07-26,194.5259
100030,2024-07-27,194.629
100030,2024-07-28,194.6615
100030,2024-07-29,194.7855
100030,2024-07-30,194.8099
100030,2024-07-31,194.8049
100030,2024-08-01,194.8043
100030,2024-08-02,194.6665
100030,2024-08-03,194.4293
100030,2024-08-04,194.3086
100030,2024-08-05,194.5427
100030,2024-08-06,194.6887
100030,2024-08-07,194.7446
100030,2024-08-08,194.9165
100030,2024-08-09,195.3997
100030,2024-08-10,195.5237
100030,2024-08-11,195.589
100030,2024-08-12,195.1172
100030,2024-08-13,195.4029
100030,2024-08-14,195.2254
100030,2024-08-15,195.3313
100030,2024-08-16,195.7925
100030,2024-08-17,196.162
100030,2024-08-18,196.1557
100030,2024-08-19,196.4127
100030,2024-08-20,196.4341
100030,2024-08-21,196.5301
100030,2024-08-22,196.3457
100030,2024-08-23,196.5799
100030,2024-08-24,196.753
100030,2024-08-25,196.3218
100030,2024-08-26,196.1461
100030,2024-08-27,196.005
100030,2024-08-28,195.9497
100030,2024-08-29,196.1892
100030,2024-08-30,195.9871
100030,2024-08-31,196.0902
100030,2024-09-01,195.9357
100030,2024-09-02,195.5038
100030,2024-09-03,195.4705
100030,2024-09-04,195.4603
100030,2024-09-05,195.4653
100030,2024-09-06,195.3687
100030,2024-09-07,195.1807
100030,2024-09-08,195.1009
100030,2024-09-09,195.2553
100030,2024-09-10,195.3198
100030,2024-09-11,195.2041
100030,2024-09-12,195.0816
100030,2024-09-13,194.8149
100030,2024-09-14,194.8058
100030,2024-09-15,194.5937
100030,2024-09-16,194.5094
100030,2024-09-17,194.4224
100030,2024-09-18,194.6295
100030,2024-09-19,194.5535
100030,2024-09-20,194.8719
100030,2024-09-21,194.7977
100030,2024-09-22,194.4196
100030,2024-09-23,194.1498
100030,2024-09-24,194.3751
100030,2024-09-25,194.3895
100030,2024-09-26,194.2998
100030,2024-09-27,194.11
100030,2024-09-28,194.3409
100030,2024-09-29,194.2982
100030,2024-09-30,194.2384
100030,2024-10-01,194.1754
100030,2024-10-02,194.268
100030,2024-10-03,194.3772
100030,2024-10-04,194.3467
100030,2024-10-05,194.4744
100030,2024-10-06,194.423
100030,2024-10-07,194.7643
100030,2024-10-08,194.8188
100030,2024-10-09,194.5011
100030,2024-10-10,194.9001
100030,2024-10-11,194.7927
100030,2024-10-12,194.9271
100030,2024-10-13,195.0569
100030,2024-10-14,195.0367
100030,2024-10-15,194.8888
100030,2024-10-16,195.0153
100030,2024-10-17,194.6473
100030,2024-10-18,194.9576
100030,2024-10-19,195.0519
100030,2024-10-20,194.7841
100030,2024-10-21,194.7195
100030,2024-10-22,194.795
100030,2024-10-23,194.7484
100030,2024-10-24,195.4489
100030,2024-10-25,195.5136
100030,2024-10-26,195.6742
100030,2024-10-27,195.5399
100030,2024-10-28,195.7718
100030,2024-10-29,195.9721
100030,2024-10-30,196.0958
100030,2024-10-31,196.0761
100030,2024-11-01,195.7114
100030,2024-11-02,195.7911
100030,2024-11-03,195.7412
100030,2024-11-04,195.9243
100030,2024-11-05,196.1281
100030,2024-11-06,196.2259
100030,2024-11-07,195.9365
100030,2024-11-08,196.0338
100030,2024-11-09,196.2788
100030,2024-11-10,196.3155
100030,2024-11-11,196.2889
100030,2024-11-12,196.1267
100030,2024-11-13,196.3076
100030,2024-11-14,196.3846
100030,2024-11-15,196.139
100030,2024-11-16,196.0943
100030,2024-11-17,196.1589
100030,2024-11-18,196.1291
100030,2024-11-19,196.4998
100030,2024-11-20,196.8129
100030,2024-11-21,196.7929
100030,2024-11-22,196.5947
100030,2024-11-23,196.3155
100030,2024-11-24,195.9194
100030,2024-11-25,195.9136
100030,2024-11-26,195.8961
100030,2024-11-27,195.9821
100030,2024-11-28,196.5421
100030,2024-11-29,196.3072
100030,2024-11-30,196.2018
100030,2024-12-01,196.4302
100030,2024-12-02,196.6085
100030,2024-12-03,196.8371
100030,2024-12-04,196.8584
100030,2024-12-05,196.9722
100030,2024-12-06,197.1719
100030,2024-12-07,197.3247
100030,2024-12-08,196.8616
100030,2024-12-09,197.0022
100030,2024-12-10,197.1171
100030,2024-12-11,197.1974
100030,2024-12-12,197.0349
100030,2024-12-13,197.3482
100030,2024-12-14,197.5489
100030,2024-12-15,197.4959
100030,2024-12-16,197.7312
100030,2024-12-17,197.9664
100030,2024-12-18,198.4062
100030,2024-12-19,198.5158
100030,2024-12-20,198.3747
100030,2024-12-21,198.5668
100030,2024-12-22,198.4788
100030,2024-12-23,198.3197
100030,2024-12-24,198.5089
100030,2024-12-25,198.5436
100030,2024-12-26,198.1899
100030,2024-12-27,198.2399
100030,2024-12-28,198.2151
100030,2024-12-29,198.1528
100030,2024-12-30,198.133
100030,2024-12-31,198.1761
100030,2025-01-01,198.2297
100030,2025-01-02,198.2855
100030,2025-01-03,198.1651
100030,2025-01-04,198.0275
100030,2025-01-05,198.2276
100030,2025-01-06,198.3113
100030,2025-01-07,198.4284
100030,2025-01-08,198.2402
100030,2025-01-09,198.2873
100030,2025-01-10,198.4645
100030,2025-01-11,198.5222
100030,2025-01-12,198.6258
100030,2025-01-13,198.5897
100030,2025-01-14,198.7682
100030,2025-01-15,198.9119
100030,2025-01-16,198.6581
100030,2025-01-17,198.6077
100030,2025-01-18,198.4019
100030,2025-01-19,198.5795
100030,2025-01-20,198.4918
100030,2025-01-21,198.6649
100030,2025-01-22,198.4381
100030,2025-01-23,198.3648
100030,2025-01-24,198.5068
100030,2025-01-25,198.5163
100030,2025-01-26,198.5658
100030,2025-01-27,198.7059
100030,2025-01-28,198.7409
100030,2025-01-29,198.643
100030,2025-01-30,198.1149
100030,2025-01-31,198.0807
100030,2025-02-01,198.4488
100030,2025-02-02,198.2454
100030,2025-02-03,198.5601
100030,2025-02-04,198.5313
100030,2025-02-05,198.3971
100030,2025-02-06,198.767
100030,2025-02-07,198.7915
100030,2025-02-08,198.7549
100030,2025-02-09,199.0116
100030,2025-02-10,199.2801
100030,2025-02-11,199.3103
100030,2025-02-12,199.5003
100030,2025-02-13,199.4944
100030,2025-02-14,199.2446
100030,2025-02-15,199.1038
100030,2025-02-16,198.893
100030,2025-02-17,198.9332
100030,2025-02-18,199.3611
100030,2025-02-19,199.2213
100030,2025-02-20,199.3733
100030,2025-02-21,199.5173
100030,2025-02-22,199.7051
100030,2025-02-23,199.6325
100030,2025-02-24,199.5393
100030,2025-02-25,199.1839
100030,2025-02-26,199.2984
100030,2025-02-27,199.1917
100030,2025-02-28,199.2306
100030,2025-03-01,199.5388
100030,2025-03-02,199.7185
100030,2025-03-03,199.8552
100030,2025-03-04,199.7964
100030,2025-03-05,199.8887
100030,2025-03-06,199.9815
100030,2025-03-07,200.146
100030,2025-03-08,199.8934
100030,2025-03-09,200.0726
100030,2025-03-10,199.9434
100030,2025-03-11,200.0982
100030,2025-03-12,200.101
100030,2025-03-13,200.3425
100030,2025-03-14,200.5225
100030,2025-03-15,200.4673
100030,2025-03-16,200.9181
100030,2025-03-17,200.8071
100030,2025-03-18,200.7895
100030,2025-03-19,201.0353
100030,2025-03-20,201.488
100030,2025-03-21,201.6047
100030,2025-03-22,201.4846
100030,2025-03-23,201.6177
100030,2025-03-24,201.4705
100030,2025-03-25,201.2635
100030,2025-03-26,201.4205
100030,2025-03-27,201.6551
100030,2025-03-28,201.4474
100030,2025-03-29,201.7035
100030,2025-03-30,201.5456
100030,2025-03-31,201.6477
100030,2025-04-01,202.0662
100030,2025-04-02,202.326
100030,2025-04-03,202.3779
100030,2025-04-04,202.5618
100030,2025-04-05,202.2581
100030,2025-04-06,202.2437
100030,2025-04-07,202.3509
100030,2025-04-08,202.7057
100030,2025-04-09,202.4261
100030,2025-04-10,202.3339
100030,2025-04-11,202.2711
100030,2025-04-12,202.2461
100030,2025-04-13,202.3657
100030,2025-04-14,202.5991
100030,2025-04-15,202.4065
100030,2025-04-16,202.2882
100030,2025-04-17,202.4181
100030,2025-04-18,202.9037
100030,2025-04-19,202.9703
100030,2025-04-20,202.976
100030,2025-04-21,202.8977
100030,2025-04-22,202.5539
100030,2025-04-23,202.446
100030,2025-04-24,202.3532
100030,2025-04-25,202.166
100030,2025-04-26,202.1319
100030,2025-04-27,202.1691
100030,2025-04-28,201.9987
100030,2025-04-29,201.9477
100030,2025-04-30,202.1678
100030,2025-05-01,201.8856
100030,2025-05-02,201.4467
100030,2025-05-03,201.5766
100030,2025-05-04,201.6008
100030,2025-05-05,201.6373
100030,2025-05-06,201.4919
100030,2025-05-07,201.6011
100030,2025-05-08,201.713
100030,2025-05-09,201.5937
100030,2025-05-10,201.6828
100030,2025-05-11,201.8424
100030,2025-05-12,202.0562
100030,2025-05-13,202.1703
100030,2025-05-14,201.9968
100030,2025-05-15,202.0052
100030,2025-05-16,202.1529
100030,2025-05-17,202.104
100030,2025-05-18,202.3822
100030,2025-05-19,202.4674
100030,2025-05-20,202.6263
100030,2025-05-21,202.5769
100030,2025-05-22,202.5533
100030,2025-05-23,202.7182
100030,2025-05-24,202.4209
100030,2025-05-25,202.8362
100030,2025-05-26,202.738
100030,2025-05-27,202.5995
100030,2025-05-28,203.2051
100030,2025-05-29,203.3282
100030,2025-05-30,203.2328
100030,2025-05-31,203.2873
100030,2025-06-01,203.1369
100030,2025-06-02,203.1984
100030,2025-06-03,203.1754
100030,2025-06-04,203.5653
100030,2025-06-05,203.6932
100030,2025-06-06,203.449
100030,2025-06-07,203.438
100030,2025-06-08,203.3396
100030,2025-06-09,203.0468
100030,2025-06-10,203.3526
100030,2025-06-11,203.3227
100030,2025-06-12,203.2237
100030,2025-06-13,203.4903
100030,2025-06-14,203.9214
100030,2025-06-15,203.8974
100030,2025-06-16,203.5934
100030,2025-06-17,203.7479
100030,2025-06-18,203.6678
100030,2025-06-19,203.7393
100030,2025-06-20,203.8077
100030,2025-06-21,204.0228
100030,2025-06-22,204.5218
100030,2025-06-23,204.6636
100030,2025-06-24,204.8484
100030,2025-06-25,204.7532
100030,2025-06-26,204.7979
100030,2025-06-27,204.9614
100030,2025-06-28,204.824
100030,2025-06-29,204.9679
100030,2025-06-30,205.1691
100030,2025-07-01,205.2187
100030,2025-07-02,204.9456
100030,2025-07-03,205.0141
100030,2025-07-04,205.0052
100030,2025-07-05,204.8115
100030,2025-07-06,205.253
100030,2025-07-07,204.9942
100030,2025-07-08,205.1958
100030,2025-07-09,204.9363
100030,2025-07-10,205.0456
100030,2025-07-11,205.3686
100030,2025-07-12,205.5329
100030,2025-07-13,205.9155
100030,2025-07-14,205.9445
100030,2025-07-15,205.9123
100030,2025-07-16,205.8203
100030,2025-07-17,205.8312
100030,2025-07-18,206.1097
100030,2025-07-19,206.0334
100030,2025-07-20,206.2481
100030,2025-07-21,206.4935
100030,2025-07-22,206.8812
100030,2025-07-23,206.905
100030,2025-07-24,207.215
100030,2025-07-25,207.1769
100030,2025-07-26,207.3778
100030,2025-07-27,207.1347
100030,2025-07-28,207.367
100030,2025-07-29,207.5168
100030,2025-07-30,207.7883
100030,2025-07-31,208.2206
100030,2025-08-01,208.0978
100030,2025-08-02,208.2361
100030,2025-08-03,207.9853
100030,2025-08-04,207.9474
100030,2025-08-05,208.2908
100030,2025-08-06,208.4144
100030,2025-08-07,208.728
100030,2025-08-08,208.6844
100030,2025-08-09,208.9331
100030,2025-08-10,208.7811
100030,2025-08-11,209.0262
100030,2025-08-12,209.1033
100030,2025-08-13,208.9947
100030,2025-08-14,208.7618
100030,2025-08-15,208.5879
100030,2025-08-16,208.6682
100030,2025-08-17,208.7906
100030,2025-08-18,208.8045
100030,2025-08-19,208.809
100030,2025-08-20,208.875
100030,2025-08-21,209.3747
100030,2025-08-22,209.24
100030,2025-08-23,209.1676
100030,2025-08-24,209.5126
100030,2025-08-25,209.303
100030,2025-08-26,209.3918
100030,2025-08-27,209.4427
100030,2025-08-28,209.6878
100030,2025-08-29,209.8508
100030,2025-08-30,210.1039
100030,2025-08-31,210.0745
100030,2025-09-01,210.1999
100030,2025-09-02,210.2954
100030,2025-09-03,210.2251
100030,2025-09-04,210.6018
100030,2025-09-05,210.6267
100030,2025-09-06,210.7532
100030,2025-09-07,210.8173
100030,2025-09-08,210.6667
100030,2025-09-09,211.0245
100030,2025-09-10,210.6867
100030,2025-09-11,211.1765
100030,2025-09-12,211.3053
100030,2025-09-13,211.4803
100030,2025-09-14,211.2189
100030,2025-09-15,211.245
100030,2025-09-16,211.2221
100030,2025-09-17,211.2526
100030,2025-09-18,211.1738
100030,2025-09-19,211.1673
100030,2025-09-20,211.4662
100030,2025-09-21,211.5075
100030,2025-09-22,211.9068
100030,2025-09-23,211.7774
100030,2025-09-24,212.228
100030,2025-09-25,212.2753
100030,2025-09-26,212.5556
100030,2025-09-27,212.5757
100030,2025-09-28,212.455
100030,2025-09-29,212.6419
100030,2025-09-30,212.4901
100030,2025-10-01,212.5649
100030,2025-10-02,212.6672
100030,2025-10-03,212.7301
100030,2025-10-04,212.5771
100030,2025-10-05,212.7367
100030,2025-10-06,212.6263
100030,2025-10-07,212.8783
100030,2025-10-08,213.1685
100030,2025-10-09,213.0781
100030,2025-10-10,213.4307
100030,2025-10-11,212.8909
100030,2025-10-12,212.9954
100030,2025-10-13,213.5597
100030,2025-10-14,213.7819
100030,2025-10-15,213.8598
100030,2025-10-16,213.7424
100030,2025-10-17,213.9227
100030,2025-10-18,213.9959
100030,2025-10-19,213.9298
100030,2025-10-20,213.8947
100030,2025-10-21,213.7839
100030,2025-10-22,213.516
100030,2025-10-23,213.4851
100030,2025-10-24,213.4681
100030,2025-10-25,213.3199
100030,2025-10-26,213.1924
100030,2025-10-27,213.2799
100030,2025-10-28,213.2898
100030,2025-10-29,213.2641
100030,2025-10-30,213.0032
100030,2025-10-31,212.8614
100030,2025-11-01,212.7437
100030,2025-11-02,212.8609
100030,2025-11-03,212.6114
100030,2025-11-04,212.6616
100030,2025-11-05,212.6287
100030,2025-11-06,212.6925
100030,2025-11-07,212.9026
100030,2025-11-08,212.8944
100030,2025-11-09,212.5976
100030,2025-11-10,212.5786
100030,2025-11-11,212.6245
100030,2025-11-12,212.8015
100030,2025-11-13,212.7839
100030,2025-11-14,212.8033
100030,2025-11-15,212.6163
100030,2025-11-16,212.4322
100030,2025-11-17,212.7465
100030,2025-11-18,212.9109
100030,2025-11-19,212.7334
100030,2025-11-20,212.7631
100030,2025-11-21,213.0475
100030,2025-11-22,213.3161
100030,2025-11-23,213.3108
100030,2025-11-24,213.3217
100030,2025-11-25,213.6182
100030,2025-11-26,213.8274
100030,2025-11-27,213.9133
100030,2025-11-28,214.1457
100030,2025-11-29,214.1443
100030,2025-11-30,213.9934
100030,2025-12-01,213.7174
100030,2025-12-02,213.5199
100030,2025-12-03,213.7848
100030,2025-12-04,214.0093
100030,2025-12-05,214.1271
100030,2025-12-06,214.4688
100030,2025-12-07,214.6621
100030,2025-12-08,214.7875
100030,2025-12-09,214.7024
100030,2025-12-10,214.8474
100030,2025-12-11,214.9808
100030,2025-12-12,214.7189
100030,2025-12-13,214.7883
100030,2025-12-14,214.7012
100030,2025-12-15,214.3674
100030,2025-12-16,214.0802
100030,2025-12-17,213.8012
100030,2025-12-18,213.9342
100030,2025-12-19,213.9153
100030,2025-12-20,213.8628
100030,2025-12-21,213.8086
100030,2025-12-22,213.6932
100030,2025-12-23,213.838
100030,2025-12-24,214.1502
100030,2025-12-25,214.3323
100030,2025-12-26,214.4444
100030,2025-12-27,214.3939
100030,2025-12-28,214.3704
100030,2025-12-29,214.2809
100030,2025-12-30,214.2718
100030,2025-12-31,214.588
100030,2026-01-01,214.6126
100030,2026-01-02,214.5994
100030,2026-01-03,214.7495
100030,2026-01-04,214.7564
100030,2026-01-05,214.8831
100030,2026-01-06,214.8899
100030,2026-01-07,215.0201
100030,2026-01-08,214.9206
100030,2026-01-09,215.4022
100030,2026-01-10,215.8803
100030,2026-01-11,215.7901
100030,2026-01-12,215.8696
100030,2026-01-13,215.6929
100030,2026-01-14,215.6871
100030,2026-01-15,215.5375
100030,2026-01-16,215.3553
100030,2026-01-17,215.3435
100030,2026-01-18,215.6387
100030,2026-01-19,215.7506
100030,2026-01-20,216.1232
100030,2026-01-21,216.1096
100030,2026-01-22,216.1724
100030,2026-01-23,216.3238
100030,2026-01-24,216.5684
100030,2026-01-25,216.8957
100030,2026-01-26,217.21
100030,2026-01-27,217.6848
100030,2026-01-28,217.2848
100030,2026-01-29,217.2811
100030,2026-01-30,217.0028
100030,2026-01-31,217.0106
100030,2026-02-01,216.9003
100030,2026-02-02,216.819
100030,2026-02-03,217.0984
100030,2026-02-04,216.7976
100030,2026-02-05,216.6012
100030,2026-02-06,216.5307
100030,2026-02-07,216.6899
100030,2026-02-08,216.729
100030,2026-02-09,216.9049
100030,2026-02-10,216.938
100030,2026-02-11,217.3281
100030,2026-02-12,217.5042
100030,2026-02-13,217.3777
100030,2026-02-14,217.7201
100030,2026-02-15,217.4885
100030,2026-02-16,217.5185
100030,2026-02-17,217.6416
100030,2026-02-18,217.878
100030,2026-02-19,217.7477
100030,2026-02-20,218.0288
100030,2026-02-21,218.1346
100030,2026-02-22,218.3113
100030,2026-02-23,218.502
100030,2026-02-24,218.6545
100030,2026-02-25,218.8215
100030,2026-02-26,218.7429
100030,2026-02-27,218.4813
100030,2026-02-28,218.7784
100030,2026-03-01,218.9262
100030,2026-03-02,218.9348
100030,2026-03-03,219.145
100030,2026-03-04,219.3057
100030,2026-03-05,219.5377
100030,2026-03-06,219.7851
100030,2026-03-07,219.8938
100030,2026-03-08,219.8899
100030,2026-03-09,220.1737
100030,2026-03-10,219.7719
100030,2026-03-11,219.5643
100030,2026-03-12,219.5505
100030,2026-03-13,219.3614
100030,2026-03-14,219.4526
100030,2026-03-15,219.285
100030,2026-03-16,219.4442
100030,2026-03-17,219.6792
100030,2026-03-18,219.6079
100030,2026-03-19,219.2337
100030,2026-03-20,219.3649
100030,2026-03-21,219.5401
100030,2026-03-22,219.6474
100030,2026-03-23,219.9393
100030,2026-03-24,220.3167
100030,2026-03-25,220.7025
100030,2026-03-26,220.9543
100030,2026-03-27,221.0316
100030,2026-03-28,221.0964
100030,2026-03-29,220.6049
100030,2026-03-30,220.9814
100030,2026-03-31,220.8357
100030,2026-04-01,221.3353
100030,2026-04-02,221.8657
100030,2026-04-03,221.681
100030,2026-04-04,221.8592
100030,2026-04-05,221.6506
100030,2026-04-06,221.6046
100030,2026-04-07,221.6455
100030,2026-04-08,221.641
100030,2026-04-09,221.27
100030,2026-04-10,221.545
100030,2026-04-11,221.6052
100030,2026-04-12,221.8665
100030,2026-04-13,222.1311
100030,2026-04-14,222.3007
100030,2026-04-15,222.0867
100030,2026-04-16,222.1654
100030,2026-04-17,222.6267
100030,2026-04-18,222.8642
100030,2026-04-19,222.9903
100030,2026-04-20,223.2575
100030,2026-04-21,223.2203
100030,2026-04-22,223.1808
100030,2026-04-23,223.434
100030,2026-04-24,223.3432
100030,2026-04-25,223.4301
100030,2026-04-26,223.8166
100030,2026-04-27,224.0671
100030,2026-04-28,224.3819
100030,2026-04-29,224.1571
100030,2026-04-30,224.7699
100030,2026-05-01,224.7732
100030,2026-05-02,224.6898
100030,2026-05-03,224.6569
100030,2026-05-04,224.7413
100030,2026-05-05,225.1915
100030,2026-05-06,225.5614
100030,2026-05-07,225.3455
100030,2026-05-08,225.1437
100030,2026-05-09,225.4236
100030,2026-05-10,225.8697
100030,2026-05-11,225.8831
100030,2026-05-12,226.2554
100030,2026-05-13,226.2581
100030,2026-05-14,226.3278
100030,2026-05-15,225.7806
100030,2026-05-16,225.6993
100030,2026-05-17,225.5841
100030,2026-05-18,225.8206
100030,2026-05-19,225.9213
100030,2026-05-20,225.8259
100030,2026-05-21,226.0533
100030,2026-05-22,226.1599
100030,2026-05-23,225.8429
100030,2026-05-24,225.9196
100030,2026-05-25,226.1753
100030,2026-05-26,226.1206
100030,2026-05-27,226.0477
100030,2026-05-28,226.0578
100030,2026-05-29,225.9467
100030,2026-05-30,225.9363
100030,2026-05-31,226.0172
100030,2026-06-01,226.2414
100030,2026-06-02,226.6127
100030,2026-06-03,226.3645
100030,2026-06-04,226.2198
100030,2026-06-05,226.682
100030,2026-06-06,226.6152
100030,2026-06-07,227.188
100030,2026-06-08,227.0984
100030,2026-06-09,227.0505
100030,2026-06-10,227.0721
100030,2026-06-11,226.9362
100030,2026-06-12,227.0737
100030,2026-06-13,226.9968
100030,2026-06-14,226.9418
100030,2026-06-15,226.7609
100031,2022-01-01,197.9837
100031,2022-01-02,199.2695
100031,2022-01-03,202.2351
100031,2022-01-04,200.3936
100031,2022-01-05,198.7976
100031,2022-01-06,198.9516
100031,2022-01-07,197.4238
100031,2022-01-08,197.2844
100031,2022-01-09,197.7917
100031,2022-01-10,197.9712
100031,2022-01-11,196.0199
100031,2022-01-12,195.2616
100031,2022-01-13,196.1717
100031,2022-01-14,194.7333
100031,2022-01-15,195.0631
100031,2022-01-16,194.4468
100031,2022-01-17,191.9319
100031,2022-01-18,190.2608
100031,2022-01-19,192.5847
100031,2022-01-20,192.763
100031,2022-01-21,192.023
100031,2022-01-22,194.2189
100031,2022-01-23,192.1435
100031,2022-01-24,196.3291
100031,2022-01-25,196.1322
100031,2022-01-26,196.0008
100031,2022-01-27,196.6295
100031,2022-01-28,195.5071
100031,2022-01-29,197.8551
100031,2022-01-30,199.0635
100031,2022-01-31,196.3295
100031,2022-02-01,195.7449
100031,2022-02-02,194.4547
100031,2022-02-03,195.6353
100031,2022-02-04,195.1585
100031,2022-02-05,197.3624
100031,2022-02-06,196.6998
100031,2022-02-07,198.1032
100031,2022-02-08,196.9991
100031,2022-02-09,195.2731
100031,2022-02-10,193.1493
100031,2022-02-11,195.487
100031,2022-02-12,193.5116
100031,2022-02-13,194.6171
100031,2022-02-14,194.0761
100031,2022-02-15,195.5289
100031,2022-02-16,195.4243
100031,2022-02-17,198.3197
100031,2022-02-18,196.9909
100031,2022-02-19,198.753
100031,2022-02-20,197.7012
100031,2022-02-21,197.0739
100031,2022-02-22,196.7837
100031,2022-02-23,199.1126
100031,2022-02-24,198.2949
100031,2022-02-25,196.9972
100031,2022-02-26,196.9317
100031,2022-02-27,195.3068
100031,2022-02-28,195.6772
100031,2022-03-01,193.4069
100031,2022-03-02,192.3782
100031,2022-03-03,193.4081
100031,2022-03-04,193.3682
100031,2022-03-05,192.3044
100031,2022-03-06,192.8158
100031,2022-03-07,194.2489
100031,2022-03-08,194.5396
100031,2022-03-09,193.5885
100031,2022-03-10,190.1103
100031,2022-03-11,188.4987
100031,2022-03-12,189.4017
100031,2022-03-13,189.6038
100031,2022-03-14,187.5331
100031,2022-03-15,186.9649
100031,2022-03-16,183.2529
100031,2022-03-17,183.2118
100031,2022-03-18,183.3491
100031,2022-03-19,181.2149
100031,2022-03-20,182.7042
100031,2022-03-21,184.7068
100031,2022-03-22,185.2076
100031,2022-03-23,184.4783
100031,2022-03-24,185.1701
100031,2022-03-25,184.1049
100031,2022-03-26,182.9095
100031,2022-03-27,181.5018
100031,2022-03-28,180.3113
100031,2022-03-29,179.7587
100031,2022-03-30,178.721
100031,2022-03-31,178.9661
100031,2022-04-01,178.8699
100031,2022-04-02,178.3077
100031,2022-04-03,177.7775
100031,2022-04-04,178.3473
100031,2022-04-05,179.7401
100031,2022-04-06,178.4821
100031,2022-04-07,178.3936
100031,2022-04-08,178.0527
100031,2022-04-09,177.8339
100031,2022-04-10,177.8509
100031,2022-04-11,178.0083
100031,2022-04-12,178.2613
100031,2022-04-13,178.4932
100031,2022-04-14,178.8237
100031,2022-04-15,177.5902
100031,2022-04-16,175.3508
100031,2022-04-17,176.4876
100031,2022-04-18,176.2908
100031,2022-04-19,174.9184
100031,2022-04-20,175.6051
100031,2022-04-21,173.7574
100031,2022-04-22,174.831
100031,2022-04-23,173.1046
100031,2022-04-24,173.058
100031,2022-04-25,171.7592
100031,2022-04-26,171.6143
100031,2022-04-27,171.8867
100031,2022-04-28,170.8371
100031,2022-04-29,169.6111
100031,2022-04-30,170.0167
100031,2022-05-01,169.5665
100031,2022-05-02,169.8717
100031,2022-05-03,168.4361
100031,2022-05-04,169.2688
100031,2022-05-05,169.2542
100031,2022-05-06,167.2387
100031,2022-05-07,166.043
100031,2022-05-08,166.8218
100031,2022-05-09,165.8531
100031,2022-05-10,164.7113
100031,2022-05-11,165.3559
100031,2022-05-12,167.5147
100031,2022-05-13,165.2046
100031,2022-05-14,166.1794
100031,2022-05-15,166.1059
100031,2022-05-16,164.8561
100031,2022-05-17,167.3728
100031,2022-05-18,166.6107
100031,2022-05-19,168.4422
100031,2022-05-20,168.1306
100031,2022-05-21,169.2445
100031,2022-05-22,169.9519
100031,2022-05-23,171.3237
